"Year","Month","Day","Time","MachineID","ComponentAttended","ServiceType"
"2016","09","29","06:00:00","MID11862","Component4","ComponentRepair"
"2016","10","14","06:00:00","MID11862","Component1","ComponentRepair"
"2017","01","26","06:00:00","MID11862","Component2","ComponentRepair"
"2017","02","25","06:00:00","MID11862","Component1","ComponentRepair"
"2017","02","25","06:00:00","MID11862","Component2","ComponentRepair"
"2017","03","12","06:00:00","MID11862","Component2","ComponentRepair"
"2017","03","27","06:00:00","MID11862","Component2","ComponentRepair"
"2017","04","11","06:00:00","MID11862","Component3","ComponentRepair"
"2017","04","26","06:00:00","MID11862","Component2","ComponentRepair"
"2017","04","26","06:00:00","MID11862","Component1","ComponentRepair"
"2017","05","11","06:00:00","MID11862","Component1","ComponentRepair"
"2017","05","26","06:00:00","MID11862","Component1","ComponentRepair"
"2017","06","10","06:00:00","MID11862","Component3","ComponentRepair"
"2017","06","25","06:00:00","MID11862","Component4","ComponentRepair"
"2017","06","25","06:00:00","MID11862","Component3","ComponentRepair"
"2017","07","10","06:00:00","MID11862","Component2","ComponentRepair"
"2017","07","25","06:00:00","MID11862","Component1","ComponentRepair"
"2017","08","24","06:00:00","MID11862","Component2","ComponentRepair"
"2017","09","23","06:00:00","MID11862","Component2","ComponentRepair"
"2017","09","23","06:00:00","MID11862","Component4","ComponentRepair"
"2017","10","23","06:00:00","MID11862","Component2","ComponentRepair"
"2017","10","23","06:00:00","MID11862","Component4","ComponentRepair"
"2017","11","07","06:00:00","MID11862","Component4","ComponentRepair"
"2017","11","22","06:00:00","MID11862","Component1","ComponentRepair"
"2017","11","22","06:00:00","MID11862","Component3","ComponentRepair"
"2016","08","15","06:00:00","MID11976","Component3","ComponentRepair"
"2016","08","30","06:00:00","MID11976","Component4","ComponentRepair"
"2016","09","29","06:00:00","MID11976","Component2","ComponentRepair"
"2016","10","14","06:00:00","MID11976","Component1","ComponentRepair"
"2017","01","17","06:00:00","MID11976","Component1","ComponentRepair"
"2017","01","17","06:00:00","MID11976","Component3","ComponentRepair"
"2017","02","01","06:00:00","MID11976","Component1","ScheduledService"
"2017","03","03","06:00:00","MID11976","Component3","ComponentRepair"
"2017","03","18","06:00:00","MID11976","Component3","ComponentRepair"
"2017","03","18","06:00:00","MID11976","Component2","ComponentRepair"
"2017","04","02","06:00:00","MID11976","Component1","ComponentRepair"
"2017","04","17","06:00:00","MID11976","Component1","ComponentRepair"
"2017","04","17","06:00:00","MID11976","Component3","ComponentRepair"
"2017","05","02","06:00:00","MID11976","Component3","ComponentRepair"
"2017","05","02","06:00:00","MID11976","Component4","ComponentRepair"
"2017","05","17","06:00:00","MID11976","Component3","ComponentRepair"
"2017","06","01","06:00:00","MID11976","Component4","ScheduledService"
"2017","07","01","06:00:00","MID11976","Component1","ScheduledService"
"2017","07","01","06:00:00","MID11976","Component4","ScheduledService"
"2017","07","16","06:00:00","MID11976","Component3","ComponentRepair"
"2017","08","15","06:00:00","MID11976","Component3","ComponentRepair"
"2017","08","30","06:00:00","MID11976","Component2","ComponentRepair"
"2017","08","30","06:00:00","MID11976","Component4","ComponentRepair"
"2017","09","14","06:00:00","MID11976","Component3","ComponentRepair"
"2017","09","29","06:00:00","MID11976","Component4","ComponentRepair"
"2017","10","29","06:00:00","MID11976","Component2","ComponentRepair"
"2017","11","13","06:00:00","MID11976","Component4","ComponentRepair"
"2017","11","13","06:00:00","MID11976","Component2","ComponentRepair"
"2017","11","28","06:00:00","MID11976","Component2","ComponentRepair"
"2016","07","16","06:00:00","MID11911","Component2","ComponentRepair"
"2016","08","15","06:00:00","MID11911","Component4","ComponentRepair"
"2016","11","13","06:00:00","MID11911","Component1","ComponentRepair"
"2016","11","13","06:00:00","MID11911","Component3","ComponentRepair"
"2017","01","08","06:00:00","MID11911","Component4","ComponentRepair"
"2017","01","23","06:00:00","MID11911","Component3","ComponentRepair"
"2017","02","07","06:00:00","MID11911","Component1","ComponentRepair"
"2017","02","07","06:00:00","MID11911","Component2","ComponentRepair"
"2017","02","22","06:00:00","MID11911","Component4","ComponentRepair"
"2017","02","22","06:00:00","MID11911","Component3","ComponentRepair"
"2017","03","24","06:00:00","MID11911","Component4","ComponentRepair"
"2017","03","24","06:00:00","MID11911","Component3","ComponentRepair"
"2017","04","08","06:00:00","MID11911","Component3","ComponentRepair"
"2017","04","23","06:00:00","MID11911","Component1","ComponentRepair"
"2017","05","08","06:00:00","MID11911","Component3","ComponentRepair"
"2017","05","08","06:00:00","MID11911","Component2","ComponentRepair"
"2017","05","23","06:00:00","MID11911","Component4","ComponentRepair"
"2017","05","23","06:00:00","MID11911","Component1","ComponentRepair"
"2017","06","07","06:00:00","MID11911","Component1","ComponentRepair"
"2017","07","07","06:00:00","MID11911","Component3","ComponentRepair"
"2017","07","22","06:00:00","MID11911","Component3","ComponentRepair"
"2017","08","06","06:00:00","MID11911","Component2","ComponentRepair"
"2017","08","06","06:00:00","MID11911","Component4","ComponentRepair"
"2017","08","21","06:00:00","MID11911","Component3","ComponentRepair"
"2017","09","05","06:00:00","MID11911","Component3","ComponentRepair"
"2017","09","20","06:00:00","MID11911","Component2","ComponentRepair"
"2017","10","05","06:00:00","MID11911","Component1","ComponentRepair"
"2017","10","05","06:00:00","MID11911","Component4","ComponentRepair"
"2017","10","20","06:00:00","MID11911","Component2","ComponentRepair"
"2017","10","20","06:00:00","MID11911","Component4","ComponentRepair"
"2017","11","04","06:00:00","MID11911","Component2","ComponentRepair"
"2016","06","01","06:00:00","MID11258","Component3","ScheduledService"
"2016","08","30","06:00:00","MID11258","Component1","ComponentRepair"
"2016","09","29","06:00:00","MID11258","Component4","ComponentRepair"
"2016","12","28","06:00:00","MID11258","Component2","ComponentRepair"
"2017","01","23","06:00:00","MID11258","Component1","ComponentRepair"
"2017","02","07","06:00:00","MID11258","Component4","ComponentRepair"
"2017","02","07","06:00:00","MID11258","Component2","ComponentRepair"
"2017","02","22","06:00:00","MID11258","Component3","ComponentRepair"
"2017","03","09","06:00:00","MID11258","Component2","ComponentRepair"
"2017","03","24","06:00:00","MID11258","Component2","ComponentRepair"
"2017","04","08","06:00:00","MID11258","Component3","ComponentRepair"
"2017","04","08","06:00:00","MID11258","Component4","ComponentRepair"
"2017","04","23","06:00:00","MID11258","Component3","ComponentRepair"
"2017","05","08","06:00:00","MID11258","Component1","ComponentRepair"
"2017","05","23","06:00:00","MID11258","Component1","ComponentRepair"
"2017","05","23","06:00:00","MID11258","Component2","ComponentRepair"
"2017","06","07","06:00:00","MID11258","Component1","ComponentRepair"
"2017","06","22","06:00:00","MID11258","Component1","ComponentRepair"
"2017","06","22","06:00:00","MID11258","Component4","ComponentRepair"
"2017","07","07","06:00:00","MID11258","Component4","ComponentRepair"
"2017","07","22","06:00:00","MID11258","Component2","ComponentRepair"
"2017","08","21","06:00:00","MID11258","Component1","ComponentRepair"
"2017","09","05","06:00:00","MID11258","Component1","ComponentRepair"
"2017","09","20","06:00:00","MID11258","Component1","ComponentRepair"
"2017","10","05","06:00:00","MID11258","Component2","ComponentRepair"
"2017","10","05","06:00:00","MID11258","Component1","ComponentRepair"
"2017","10","20","06:00:00","MID11258","Component1","ComponentRepair"
"2017","11","04","06:00:00","MID11258","Component4","ComponentRepair"
"2017","11","04","06:00:00","MID11258","Component1","ComponentRepair"
"2017","11","19","06:00:00","MID11258","Component1","ComponentRepair"
"2017","11","19","06:00:00","MID11258","Component2","ComponentRepair"
"2016","08","15","06:00:00","MID11206","Component1","ComponentRepair"
"2016","08","30","06:00:00","MID11206","Component4","ComponentRepair"
"2016","10","14","06:00:00","MID11206","Component2","ComponentRepair"
"2016","10","14","06:00:00","MID11206","Component3","ComponentRepair"
"2017","01","25","06:00:00","MID11206","Component4","ComponentRepair"
"2017","02","09","06:00:00","MID11206","Component3","ComponentRepair"
"2017","02","24","06:00:00","MID11206","Component2","ComponentRepair"
"2017","03","11","06:00:00","MID11206","Component2","ComponentRepair"
"2017","03","26","06:00:00","MID11206","Component4","ComponentRepair"
"2017","03","26","06:00:00","MID11206","Component2","ComponentRepair"
"2017","04","10","06:00:00","MID11206","Component1","ComponentRepair"
"2017","05","25","06:00:00","MID11206","Component1","ComponentRepair"
"2017","06","09","06:00:00","MID11206","Component2","ComponentRepair"
"2017","06","24","06:00:00","MID11206","Component1","ComponentRepair"
"2017","07","09","06:00:00","MID11206","Component3","ComponentRepair"
"2017","07","24","06:00:00","MID11206","Component1","ComponentRepair"
"2017","08","08","06:00:00","MID11206","Component1","ComponentRepair"
"2017","08","23","06:00:00","MID11206","Component1","ComponentRepair"
"2017","09","07","06:00:00","MID11206","Component4","ComponentRepair"
"2017","09","07","06:00:00","MID11206","Component2","ComponentRepair"
"2017","09","22","06:00:00","MID11206","Component3","ComponentRepair"
"2017","10","07","06:00:00","MID11206","Component1","ComponentRepair"
"2017","10","07","06:00:00","MID11206","Component4","ComponentRepair"
"2017","10","22","06:00:00","MID11206","Component1","ComponentRepair"
"2017","10","22","06:00:00","MID11206","Component3","ComponentRepair"
"2017","11","06","06:00:00","MID11206","Component3","ComponentRepair"
"2017","11","06","06:00:00","MID11206","Component4","ComponentRepair"
"2017","11","21","06:00:00","MID11206","Component2","ComponentRepair"
"2017","11","21","06:00:00","MID11206","Component1","ComponentRepair"
"2016","07","31","06:00:00","MID11784","Component1","ComponentRepair"
"2016","08","30","06:00:00","MID11784","Component3","ComponentRepair"
"2016","10","29","06:00:00","MID11784","Component2","ComponentRepair"
"2016","10","29","06:00:00","MID11784","Component4","ComponentRepair"
"2017","01","18","06:00:00","MID11784","Component2","ComponentRepair"
"2017","02","17","06:00:00","MID11784","Component3","ComponentRepair"
"2017","03","04","06:00:00","MID11784","Component4","ComponentRepair"
"2017","03","04","06:00:00","MID11784","Component3","ComponentRepair"
"2017","03","19","06:00:00","MID11784","Component3","ComponentRepair"
"2017","04","18","06:00:00","MID11784","Component1","ComponentRepair"
"2017","04","18","06:00:00","MID11784","Component2","ComponentRepair"
"2017","05","03","06:00:00","MID11784","Component4","ComponentRepair"
"2017","06","02","06:00:00","MID11784","Component4","ComponentRepair"
"2017","06","17","06:00:00","MID11784","Component2","ComponentRepair"
"2017","07","02","06:00:00","MID11784","Component3","ComponentRepair"
"2017","07","17","06:00:00","MID11784","Component2","ComponentRepair"
"2017","08","31","06:00:00","MID11784","Component2","ComponentRepair"
"2017","09","15","06:00:00","MID11784","Component3","ComponentRepair"
"2017","09","15","06:00:00","MID11784","Component4","ComponentRepair"
"2017","09","30","06:00:00","MID11784","Component3","ComponentRepair"
"2017","10","15","06:00:00","MID11784","Component1","ComponentRepair"
"2017","10","15","06:00:00","MID11784","Component3","ComponentRepair"
"2017","10","30","06:00:00","MID11784","Component3","ComponentRepair"
"2017","11","14","06:00:00","MID11784","Component2","ComponentRepair"
"2017","11","29","06:00:00","MID11784","Component1","ComponentRepair"
"2016","09","14","06:00:00","MID11158","Component2","ComponentRepair"
"2016","09","14","06:00:00","MID11158","Component3","ComponentRepair"
"2016","12","13","06:00:00","MID11158","Component1","ComponentRepair"
"2016","12","28","06:00:00","MID11158","Component4","ComponentRepair"
"2017","01","09","06:00:00","MID11158","Component2","ComponentRepair"
"2017","01","09","06:00:00","MID11158","Component1","ComponentRepair"
"2017","01","24","06:00:00","MID11158","Component2","ComponentRepair"
"2017","02","08","06:00:00","MID11158","Component3","ComponentRepair"
"2017","02","23","06:00:00","MID11158","Component1","ComponentRepair"
"2017","03","10","06:00:00","MID11158","Component2","ComponentRepair"
"2017","03","10","06:00:00","MID11158","Component4","ComponentRepair"
"2017","03","25","06:00:00","MID11158","Component4","ComponentRepair"
"2017","03","25","06:00:00","MID11158","Component3","ComponentRepair"
"2017","04","09","06:00:00","MID11158","Component4","ComponentRepair"
"2017","04","24","06:00:00","MID11158","Component1","ComponentRepair"
"2017","05","09","06:00:00","MID11158","Component3","ComponentRepair"
"2017","05","24","06:00:00","MID11158","Component2","ComponentRepair"
"2017","06","08","06:00:00","MID11158","Component4","ComponentRepair"
"2017","06","23","06:00:00","MID11158","Component1","ComponentRepair"
"2017","07","08","06:00:00","MID11158","Component3","ComponentRepair"
"2017","07","08","06:00:00","MID11158","Component2","ComponentRepair"
"2017","07","23","06:00:00","MID11158","Component4","ComponentRepair"
"2017","07","23","06:00:00","MID11158","Component3","ComponentRepair"
"2017","08","07","06:00:00","MID11158","Component2","ComponentRepair"
"2017","08","22","06:00:00","MID11158","Component1","ComponentRepair"
"2017","09","06","06:00:00","MID11158","Component2","ComponentRepair"
"2017","09","06","06:00:00","MID11158","Component3","ComponentRepair"
"2017","10","06","06:00:00","MID11158","Component4","ComponentRepair"
"2017","10","06","06:00:00","MID11158","Component1","ComponentRepair"
"2017","10","21","06:00:00","MID11158","Component3","ComponentRepair"
"2017","11","20","06:00:00","MID11158","Component3","ComponentRepair"
"2016","06","01","06:00:00","MID11828","Component1","ScheduledService"
"2016","08","30","06:00:00","MID11828","Component3","ComponentRepair"
"2016","09","14","06:00:00","MID11828","Component2","ComponentRepair"
"2016","09","14","06:00:00","MID11828","Component4","ComponentRepair"
"2017","01","14","06:00:00","MID11828","Component1","ComponentRepair"
"2017","01","14","06:00:00","MID11828","Component4","ComponentRepair"
"2017","02","13","06:00:00","MID11828","Component3","ComponentRepair"
"2017","02","13","06:00:00","MID11828","Component2","ComponentRepair"
"2017","03","15","06:00:00","MID11828","Component4","ComponentRepair"
"2017","03","30","06:00:00","MID11828","Component4","ComponentRepair"
"2017","04","14","06:00:00","MID11828","Component3","ComponentRepair"
"2017","04","29","06:00:00","MID11828","Component2","ComponentRepair"
"2017","05","14","06:00:00","MID11828","Component4","ComponentRepair"
"2017","05","14","06:00:00","MID11828","Component1","ComponentRepair"
"2017","05","29","06:00:00","MID11828","Component2","ComponentRepair"
"2017","06","13","06:00:00","MID11828","Component3","ComponentRepair"
"2017","06","28","06:00:00","MID11828","Component4","ComponentRepair"
"2017","07","28","06:00:00","MID11828","Component3","ComponentRepair"
"2017","08","12","06:00:00","MID11828","Component3","ComponentRepair"
"2017","08","27","06:00:00","MID11828","Component1","ComponentRepair"
"2017","09","11","06:00:00","MID11828","Component1","ComponentRepair"
"2017","09","26","06:00:00","MID11828","Component1","ComponentRepair"
"2017","09","26","06:00:00","MID11828","Component2","ComponentRepair"
"2017","10","11","06:00:00","MID11828","Component4","ComponentRepair"
"2017","10","26","06:00:00","MID11828","Component2","ComponentRepair"
"2017","11","25","06:00:00","MID11828","Component2","ComponentRepair"
"2016","07","01","06:00:00","MID11977","Component2","ScheduledService"
"2016","08","30","06:00:00","MID11977","Component4","ComponentRepair"
"2016","09","29","06:00:00","MID11977","Component3","ComponentRepair"
"2016","12","28","06:00:00","MID11977","Component1","ComponentRepair"
"2017","01","20","06:00:00","MID11977","Component3","ComponentRepair"
"2017","03","06","06:00:00","MID11977","Component2","ComponentRepair"
"2017","03","21","06:00:00","MID11977","Component1","ComponentRepair"
"2017","03","21","06:00:00","MID11977","Component4","ComponentRepair"
"2017","04","05","06:00:00","MID11977","Component3","ComponentRepair"
"2017","04","20","06:00:00","MID11977","Component1","ComponentRepair"
"2017","05","20","06:00:00","MID11977","Component3","ComponentRepair"
"2017","05","20","06:00:00","MID11977","Component4","ComponentRepair"
"2017","06","04","06:00:00","MID11977","Component2","ComponentRepair"
"2017","06","19","06:00:00","MID11977","Component2","ComponentRepair"
"2017","07","04","06:00:00","MID11977","Component3","ComponentRepair"
"2017","07","04","06:00:00","MID11977","Component2","ComponentRepair"
"2017","07","19","06:00:00","MID11977","Component2","ComponentRepair"
"2017","07","19","06:00:00","MID11977","Component1","ComponentRepair"
"2017","08","03","06:00:00","MID11977","Component1","ComponentRepair"
"2017","09","02","06:00:00","MID11977","Component1","ComponentRepair"
"2017","09","17","06:00:00","MID11977","Component4","ComponentRepair"
"2017","10","02","06:00:00","MID11977","Component1","ComponentRepair"
"2017","10","02","06:00:00","MID11977","Component4","ComponentRepair"
"2017","10","17","06:00:00","MID11977","Component4","ComponentRepair"
"2017","10","17","06:00:00","MID11977","Component1","ComponentRepair"
"2017","11","01","06:00:00","MID11977","Component2","ScheduledService"
"2017","11","16","06:00:00","MID11977","Component1","ComponentRepair"
"2016","06","16","06:00:00","MID11492","Component1","ComponentRepair"
"2016","09","14","06:00:00","MID11492","Component2","ComponentRepair"
"2016","09","14","06:00:00","MID11492","Component4","ComponentRepair"
"2016","11","28","06:00:00","MID11492","Component3","ComponentRepair"
"2017","01","04","06:00:00","MID11492","Component3","ComponentRepair"
"2017","01","19","06:00:00","MID11492","Component2","ComponentRepair"
"2017","02","03","06:00:00","MID11492","Component1","ComponentRepair"
"2017","02","03","06:00:00","MID11492","Component4","ComponentRepair"
"2017","02","18","06:00:00","MID11492","Component3","ComponentRepair"
"2017","03","05","06:00:00","MID11492","Component1","ComponentRepair"
"2017","03","05","06:00:00","MID11492","Component3","ComponentRepair"
"2017","03","20","06:00:00","MID11492","Component1","ComponentRepair"
"2017","04","19","06:00:00","MID11492","Component1","ComponentRepair"
"2017","05","04","06:00:00","MID11492","Component1","ComponentRepair"
"2017","05","19","06:00:00","MID11492","Component4","ComponentRepair"
"2017","06","03","06:00:00","MID11492","Component4","ComponentRepair"
"2017","06","18","06:00:00","MID11492","Component2","ComponentRepair"
"2017","06","18","06:00:00","MID11492","Component1","ComponentRepair"
"2017","07","03","06:00:00","MID11492","Component2","ComponentRepair"
"2017","07","03","06:00:00","MID11492","Component4","ComponentRepair"
"2017","07","18","06:00:00","MID11492","Component4","ComponentRepair"
"2017","07","18","06:00:00","MID11492","Component3","ComponentRepair"
"2017","08","02","06:00:00","MID11492","Component4","ComponentRepair"
"2017","08","17","06:00:00","MID11492","Component2","ComponentRepair"
"2017","08","17","06:00:00","MID11492","Component3","ComponentRepair"
"2017","09","01","06:00:00","MID11492","Component4","ScheduledService"
"2017","09","16","06:00:00","MID11492","Component4","ComponentRepair"
"2017","09","16","06:00:00","MID11492","Component3","ComponentRepair"
"2017","10","16","06:00:00","MID11492","Component2","ComponentRepair"
"2017","10","31","06:00:00","MID11492","Component4","ComponentRepair"
"2017","11","15","06:00:00","MID11492","Component3","ComponentRepair"
"2017","11","30","06:00:00","MID11492","Component2","ComponentRepair"
"2017","11","30","06:00:00","MID11492","Component3","ComponentRepair"
"2016","07","16","06:00:00","MID11026","Component2","ComponentRepair"
"2016","07","16","06:00:00","MID11026","Component3","ComponentRepair"
"2016","10","29","06:00:00","MID11026","Component4","ComponentRepair"
"2016","12","13","06:00:00","MID11026","Component1","ComponentRepair"
"2017","01","14","06:00:00","MID11026","Component3","ComponentRepair"
"2017","01","29","06:00:00","MID11026","Component3","ComponentRepair"
"2017","02","13","06:00:00","MID11026","Component1","ComponentRepair"
"2017","02","13","06:00:00","MID11026","Component4","ComponentRepair"
"2017","03","15","06:00:00","MID11026","Component1","ComponentRepair"
"2017","03","30","06:00:00","MID11026","Component1","ComponentRepair"
"2017","04","29","06:00:00","MID11026","Component2","ComponentRepair"
"2017","05","14","06:00:00","MID11026","Component1","ComponentRepair"
"2017","05","29","06:00:00","MID11026","Component2","ComponentRepair"
"2017","06","13","06:00:00","MID11026","Component3","ComponentRepair"
"2017","06","28","06:00:00","MID11026","Component3","ComponentRepair"
"2017","07","13","06:00:00","MID11026","Component2","ComponentRepair"
"2017","07","28","06:00:00","MID11026","Component1","ComponentRepair"
"2017","08","12","06:00:00","MID11026","Component3","ComponentRepair"
"2017","08","12","06:00:00","MID11026","Component4","ComponentRepair"
"2017","09","11","06:00:00","MID11026","Component2","ComponentRepair"
"2017","09","26","06:00:00","MID11026","Component2","ComponentRepair"
"2017","09","26","06:00:00","MID11026","Component4","ComponentRepair"
"2017","10","11","06:00:00","MID11026","Component2","ComponentRepair"
"2017","10","26","06:00:00","MID11026","Component1","ComponentRepair"
"2017","11","10","06:00:00","MID11026","Component4","ComponentRepair"
"2017","11","10","06:00:00","MID11026","Component2","ComponentRepair"
"2016","07","31","06:00:00","MID11648","Component1","ComponentRepair"
"2016","09","14","06:00:00","MID11648","Component4","ComponentRepair"
"2016","11","28","06:00:00","MID11648","Component2","ComponentRepair"
"2016","11","28","06:00:00","MID11648","Component3","ComponentRepair"
"2017","01","17","06:00:00","MID11648","Component3","ComponentRepair"
"2017","02","01","06:00:00","MID11648","Component2","ScheduledService"
"2017","02","16","06:00:00","MID11648","Component3","ComponentRepair"
"2017","03","03","06:00:00","MID11648","Component2","ComponentRepair"
"2017","03","18","06:00:00","MID11648","Component4","ComponentRepair"
"2017","04","02","06:00:00","MID11648","Component3","ComponentRepair"
"2017","04","17","06:00:00","MID11648","Component2","ComponentRepair"
"2017","05","02","06:00:00","MID11648","Component3","ComponentRepair"
"2017","06","01","06:00:00","MID11648","Component4","ScheduledService"
"2017","06","16","06:00:00","MID11648","Component4","ComponentRepair"
"2017","07","01","06:00:00","MID11648","Component2","ScheduledService"
"2017","07","31","06:00:00","MID11648","Component3","ComponentRepair"
"2017","07","31","06:00:00","MID11648","Component1","ComponentRepair"
"2017","08","15","06:00:00","MID11648","Component2","ComponentRepair"
"2017","08","30","06:00:00","MID11648","Component4","ComponentRepair"
"2017","09","29","06:00:00","MID11648","Component2","ComponentRepair"
"2017","09","29","06:00:00","MID11648","Component1","ComponentRepair"
"2017","10","14","06:00:00","MID11648","Component1","ComponentRepair"
"2017","10","29","06:00:00","MID11648","Component3","ComponentRepair"
"2017","11","13","06:00:00","MID11648","Component2","ComponentRepair"
"2017","11","28","06:00:00","MID11648","Component2","ComponentRepair"
"2017","11","28","06:00:00","MID11648","Component3","ComponentRepair"
"2016","07","31","06:00:00","MID11829","Component4","ComponentRepair"
"2016","09","14","06:00:00","MID11829","Component1","ComponentRepair"
"2016","09","14","06:00:00","MID11829","Component3","ComponentRepair"
"2016","12","13","06:00:00","MID11829","Component2","ComponentRepair"
"2017","01","14","06:00:00","MID11829","Component1","ComponentRepair"
"2017","01","29","06:00:00","MID11829","Component1","ComponentRepair"
"2017","01","29","06:00:00","MID11829","Component3","ComponentRepair"
"2017","02","13","06:00:00","MID11829","Component4","ComponentRepair"
"2017","02","28","06:00:00","MID11829","Component1","ComponentRepair"
"2017","03","15","06:00:00","MID11829","Component1","ComponentRepair"
"2017","03","30","06:00:00","MID11829","Component2","ComponentRepair"
"2017","03","30","06:00:00","MID11829","Component1","ComponentRepair"
"2017","04","14","06:00:00","MID11829","Component2","ComponentRepair"
"2017","05","14","06:00:00","MID11829","Component4","ComponentRepair"
"2017","05","29","06:00:00","MID11829","Component2","ComponentRepair"
"2017","06","13","06:00:00","MID11829","Component2","ComponentRepair"
"2017","06","28","06:00:00","MID11829","Component3","ComponentRepair"
"2017","06","28","06:00:00","MID11829","Component1","ComponentRepair"
"2017","07","13","06:00:00","MID11829","Component3","ComponentRepair"
"2017","07","13","06:00:00","MID11829","Component1","ComponentRepair"
"2017","07","28","06:00:00","MID11829","Component2","ComponentRepair"
"2017","08","12","06:00:00","MID11829","Component3","ComponentRepair"
"2017","08","12","06:00:00","MID11829","Component1","ComponentRepair"
"2017","08","27","06:00:00","MID11829","Component3","ComponentRepair"
"2017","08","27","06:00:00","MID11829","Component2","ComponentRepair"
"2017","09","11","06:00:00","MID11829","Component4","ComponentRepair"
"2017","09","26","06:00:00","MID11829","Component1","ComponentRepair"
"2017","10","11","06:00:00","MID11829","Component2","ComponentRepair"
"2017","10","26","06:00:00","MID11829","Component2","ComponentRepair"
"2017","11","10","06:00:00","MID11829","Component3","ComponentRepair"
"2017","11","25","06:00:00","MID11829","Component4","ComponentRepair"
"2017","11","25","06:00:00","MID11829","Component3","ComponentRepair"
"2016","07","31","06:00:00","MID11159","Component2","ComponentRepair"
"2016","07","31","06:00:00","MID11159","Component3","ComponentRepair"
"2016","09","29","06:00:00","MID11159","Component4","ComponentRepair"
"2016","10","14","06:00:00","MID11159","Component1","ComponentRepair"
"2017","01","28","06:00:00","MID11159","Component4","ComponentRepair"
"2017","01","28","06:00:00","MID11159","Component1","ComponentRepair"
"2017","02","12","06:00:00","MID11159","Component1","ComponentRepair"
"2017","02","27","06:00:00","MID11159","Component1","ComponentRepair"
"2017","02","27","06:00:00","MID11159","Component4","ComponentRepair"
"2017","03","14","06:00:00","MID11159","Component2","ComponentRepair"
"2017","03","29","06:00:00","MID11159","Component4","ComponentRepair"
"2017","04","13","06:00:00","MID11159","Component2","ComponentRepair"
"2017","04","13","06:00:00","MID11159","Component3","ComponentRepair"
"2017","04","28","06:00:00","MID11159","Component1","ComponentRepair"
"2017","06","12","06:00:00","MID11159","Component4","ComponentRepair"
"2017","06","27","06:00:00","MID11159","Component4","ComponentRepair"
"2017","07","12","06:00:00","MID11159","Component1","ComponentRepair"
"2017","07","27","06:00:00","MID11159","Component3","ComponentRepair"
"2017","07","27","06:00:00","MID11159","Component1","ComponentRepair"
"2017","08","11","06:00:00","MID11159","Component2","ComponentRepair"
"2017","08","26","06:00:00","MID11159","Component1","ComponentRepair"
"2017","08","26","06:00:00","MID11159","Component2","ComponentRepair"
"2017","09","10","06:00:00","MID11159","Component2","ComponentRepair"
"2017","09","25","06:00:00","MID11159","Component4","ComponentRepair"
"2017","10","10","06:00:00","MID11159","Component3","ComponentRepair"
"2017","10","10","06:00:00","MID11159","Component1","ComponentRepair"
"2017","10","25","06:00:00","MID11159","Component1","ComponentRepair"
"2017","11","09","06:00:00","MID11159","Component4","ComponentRepair"
"2017","11","24","06:00:00","MID11159","Component4","ComponentRepair"
"2016","07","31","06:00:00","MID11978","Component4","ComponentRepair"
"2016","10","14","06:00:00","MID11978","Component1","ComponentRepair"
"2016","10","29","06:00:00","MID11978","Component3","ComponentRepair"
"2016","12","28","06:00:00","MID11978","Component2","ComponentRepair"
"2017","01","01","06:00:00","MID11978","Component1","ScheduledService"
"2017","01","01","06:00:00","MID11978","Component4","ScheduledService"
"2017","01","16","06:00:00","MID11978","Component1","ComponentRepair"
"2017","01","31","06:00:00","MID11978","Component1","ComponentRepair"
"2017","01","31","06:00:00","MID11978","Component2","ComponentRepair"
"2017","02","15","06:00:00","MID11978","Component1","ComponentRepair"
"2017","03","02","06:00:00","MID11978","Component2","ComponentRepair"
"2017","03","17","06:00:00","MID11978","Component1","ComponentRepair"
"2017","03","17","06:00:00","MID11978","Component3","ComponentRepair"
"2017","04","01","06:00:00","MID11978","Component1","ScheduledService"
"2017","04","01","06:00:00","MID11978","Component3","ScheduledService"
"2017","04","16","06:00:00","MID11978","Component2","ComponentRepair"
"2017","05","01","06:00:00","MID11978","Component1","ScheduledService"
"2017","05","16","06:00:00","MID11978","Component4","ComponentRepair"
"2017","05","16","06:00:00","MID11978","Component3","ComponentRepair"
"2017","05","31","06:00:00","MID11978","Component2","ComponentRepair"
"2017","05","31","06:00:00","MID11978","Component3","ComponentRepair"
"2017","06","30","06:00:00","MID11978","Component3","ComponentRepair"
"2017","07","30","06:00:00","MID11978","Component1","ComponentRepair"
"2017","08","14","06:00:00","MID11978","Component1","ComponentRepair"
"2017","08","14","06:00:00","MID11978","Component4","ComponentRepair"
"2017","08","29","06:00:00","MID11978","Component2","ComponentRepair"
"2017","09","13","06:00:00","MID11978","Component2","ComponentRepair"
"2017","09","28","06:00:00","MID11978","Component2","ComponentRepair"
"2017","09","28","06:00:00","MID11978","Component3","ComponentRepair"
"2017","10","13","06:00:00","MID11978","Component2","ComponentRepair"
"2017","11","12","06:00:00","MID11978","Component2","ComponentRepair"
"2017","11","27","06:00:00","MID11978","Component1","ComponentRepair"
"2017","11","27","06:00:00","MID11978","Component3","ComponentRepair"
"2016","06","01","06:00:00","MID11692","Component4","ScheduledService"
"2016","09","29","06:00:00","MID11692","Component2","ComponentRepair"
"2016","11","28","06:00:00","MID11692","Component1","ComponentRepair"
"2016","11","28","06:00:00","MID11692","Component3","ComponentRepair"
