Year,Month,Day,Time,MachineID,ErrorID
2017,1,19,6:00:00,MID11203,error3
2017,2,18,6:00:00,MID11203,error2
2017,2,18,6:00:00,MID11203,error3
2017,2,18,6:00:00,MID11203,error4
2017,3,31,2:00:00,MID11203,error3
2017,4,4,6:00:00,MID11203,error4
2017,5,4,6:00:00,MID11203,error5
2017,6,15,14:00:00,MID11203,error2
2017,6,18,6:00:00,MID11203,error4
2017,9,1,6:00:00,MID11203,error4
2017,9,16,6:00:00,MID11203,error5
2017,10,3,16:00:00,MID11203,error4
2017,10,16,6:00:00,MID11203,error2
2017,10,16,6:00:00,MID11203,error3
2017,11,15,6:00:00,MID11203,error4
2017,1,14,17:00:00,MID11063,error3
2017,1,17,11:00:00,MID11063,error1
2017,1,30,6:00:00,MID11063,error5
2017,3,16,6:00:00,MID11063,error1
2017,4,30,6:00:00,MID11063,error2
2017,4,30,6:00:00,MID11063,error3
2017,6,14,6:00:00,MID11063,error5
2017,7,14,6:00:00,MID11063,error1
2017,8,28,6:00:00,MID11063,error5
2017,9,12,6:00:00,MID11063,error2
2017,9,12,6:00:00,MID11063,error3
2017,9,18,20:00:00,MID11063,error1
2017,11,11,6:00:00,MID11063,error2
2017,11,11,6:00:00,MID11063,error3
2017,11,26,6:00:00,MID11063,error1
2017,3,10,6:00:00,MID11400,error2
2017,3,10,6:00:00,MID11400,error3
2017,4,21,7:00:00,MID11400,error1
2017,5,9,6:00:00,MID11400,error1
2017,7,12,19:00:00,MID11400,error3
2017,9,21,6:00:00,MID11400,error2
2017,9,21,6:00:00,MID11400,error3
2017,2,18,6:00:00,MID11354,error1
2017,3,20,23:00:00,MID11354,error1
2017,4,19,6:00:00,MID11354,error1
2017,6,3,6:00:00,MID11354,error2
2017,6,3,6:00:00,MID11354,error3
2017,7,13,15:00:00,MID11354,error2
2017,7,18,6:00:00,MID11354,error2
2017,7,18,6:00:00,MID11354,error3
2017,10,16,6:00:00,MID11354,error2
2017,10,16,6:00:00,MID11354,error3
2017,10,17,14:00:00,MID11354,error2
2017,11,30,6:00:00,MID11354,error2
2017,11,30,6:00:00,MID11354,error3
2017,1,26,6:00:00,MID11251,error2
2017,1,26,6:00:00,MID11251,error3
2017,3,12,6:00:00,MID11251,error5
2017,3,27,6:00:00,MID11251,error1
2017,4,11,6:00:00,MID11251,error2
2017,4,11,6:00:00,MID11251,error3
2017,5,26,6:00:00,MID11251,error2
2017,5,26,6:00:00,MID11251,error3
2017,6,10,6:00:00,MID11251,error1
2017,7,10,6:00:00,MID11251,error5
2017,8,9,6:00:00,MID11251,error2
2017,8,9,6:00:00,MID11251,error3
2017,9,15,23:00:00,MID11251,error2
2017,9,23,6:00:00,MID11251,error5
2017,10,8,6:00:00,MID11251,error2
2017,10,8,6:00:00,MID11251,error3
2017,10,9,22:00:00,MID11251,error3
2017,11,7,6:00:00,MID11251,error1
2017,5,19,6:00:00,MID11637,error1
2017,7,7,18:00:00,MID11637,error2
2017,11,3,19:00:00,MID11637,error3
2017,1,30,6:00:00,MID11775,error2
2017,1,30,6:00:00,MID11775,error3
2017,4,15,6:00:00,MID11775,error4
2017,6,29,6:00:00,MID11775,error2
2017,6,29,6:00:00,MID11775,error3
2017,7,14,6:00:00,MID11775,error1
2017,7,29,6:00:00,MID11775,error4
2017,8,28,6:00:00,MID11775,error1
2017,8,28,8:00:00,MID11775,error2
2017,9,5,3:00:00,MID11775,error5
2017,9,12,4:00:00,MID11775,error3
2017,9,12,6:00:00,MID11775,error4
2017,10,27,6:00:00,MID11775,error1
2017,10,27,6:00:00,MID11775,error2
2017,10,27,6:00:00,MID11775,error3
2017,3,5,9:00:00,MID11437,error2
2017,3,15,21:00:00,MID11437,error4
2017,6,5,23:00:00,MID11437,error2
2017,9,30,6:00:00,MID11437,error1
2017,11,9,16:00:00,MID11437,error3
2017,11,14,6:00:00,MID11437,error2
2017,11,14,6:00:00,MID11437,error3
2017,11,15,10:00:00,MID11437,error5
2017,2,1,6:00:00,MID11905,error1
2017,2,16,6:00:00,MID11905,error2
2017,2,16,6:00:00,MID11905,error3
2017,2,27,8:00:00,MID11905,error3
2017,4,2,14:00:00,MID11905,error1
2017,5,2,6:00:00,MID11905,error1
2017,6,1,6:00:00,MID11905,error2
2017,6,1,6:00:00,MID11905,error3
2017,6,27,6:00:00,MID11905,error4
2017,7,1,6:00:00,MID11905,error1
2017,9,3,11:00:00,MID11905,error4
2017,10,14,6:00:00,MID11905,error2
2017,10,14,6:00:00,MID11905,error3
2017,10,29,6:00:00,MID11905,error1
2017,11,13,1:00:00,MID11905,error2
2017,1,18,6:00:00,MID11252,error2
2017,1,18,6:00:00,MID11252,error3
2017,3,27,11:00:00,MID11252,error1
2017,4,18,6:00:00,MID11252,error5
2017,6,2,6:00:00,MID11252,error1
2017,8,1,6:00:00,MID11252,error5
2017,8,16,6:00:00,MID11252,error1
2017,10,30,8:00:00,MID11252,error2
2017,2,8,17:00:00,MID11638,error3
2017,3,13,6:00:00,MID11638,error2
2017,3,13,6:00:00,MID11638,error3
2017,5,27,6:00:00,MID11638,error2
2017,5,27,6:00:00,MID11638,error3
2017,7,16,8:00:00,MID11638,error1
2017,8,10,6:00:00,MID11638,error2
2017,8,10,6:00:00,MID11638,error3
2017,1,24,4:00:00,MID11355,error2
2017,3,17,6:00:00,MID11355,error1
2017,10,27,6:00:00,MID11355,error1
2017,10,31,15:00:00,MID11355,error4
2017,11,11,6:00:00,MID11355,error2
2017,11,11,6:00:00,MID11355,error3
2017,1,6,6:00:00,MID11906,error1
2017,2,5,6:00:00,MID11906,error4
2017,2,10,18:00:00,MID11906,error4
2017,2,20,6:00:00,MID11906,error1
2017,3,13,17:00:00,MID11906,error4
2017,5,6,6:00:00,MID11906,error4
2017,7,5,6:00:00,MID11906,error2
2017,7,5,6:00:00,MID11906,error3
2017,7,5,6:00:00,MID11906,error4
2017,10,3,6:00:00,MID11906,error2
2017,10,3,6:00:00,MID11906,error3
2017,11,17,6:00:00,MID11906,error4
2017,2,13,6:00:00,MID11740,error2
2017,2,13,6:00:00,MID11740,error3
2017,2,16,13:00:00,MID11740,error4
2017,4,14,6:00:00,MID11740,error4
2017,5,14,6:00:00,MID11740,error2
2017,5,14,6:00:00,MID11740,error3
2017,5,29,6:00:00,MID11740,error4
2017,6,13,6:00:00,MID11740,error1
2017,8,27,6:00:00,MID11740,error1
2017,9,11,6:00:00,MID11740,error4
2017,9,28,18:00:00,MID11740,error5
2017,10,16,16:00:00,MID11740,error1
2017,10,17,14:00:00,MID11740,error4
2017,10,26,6:00:00,MID11740,error2
2017,10,26,6:00:00,MID11740,error3
2017,2,7,6:00:00,MID11578,error1
2017,9,27,2:00:00,MID11578,error1
2017,11,20,10:00:00,MID11578,error4
2017,1,31,22:00:00,MID11822,error2
2017,2,22,6:00:00,MID11822,error1
2017,4,23,6:00:00,MID11822,error2
2017,4,23,6:00:00,MID11822,error3
2017,6,7,6:00:00,MID11822,error1
2017,6,7,6:00:00,MID11822,error2
2017,6,7,6:00:00,MID11822,error3
2017,10,5,6:00:00,MID11822,error2
2017,10,5,6:00:00,MID11822,error3
2017,2,14,6:00:00,MID11859,error1
2017,2,18,1:00:00,MID11859,error1
2017,3,22,19:00:00,MID11859,error5
2017,3,31,6:00:00,MID11859,error2
2017,3,31,6:00:00,MID11859,error3
2017,4,30,6:00:00,MID11859,error2
2017,4,30,6:00:00,MID11859,error3
2017,9,12,6:00:00,MID11859,error1
2017,3,31,6:00:00,MID11741,error2
2017,3,31,6:00:00,MID11741,error3
2017,4,30,6:00:00,MID11741,error1
2017,5,1,15:00:00,MID11741,error1
2017,9,27,16:00:00,MID11741,error5
2017,2,9,6:00:00,MID11487,error2
2017,2,9,6:00:00,MID11487,error3
2017,5,3,3:00:00,MID11487,error3
2017,5,10,6:00:00,MID11487,error4
2017,6,9,6:00:00,MID11487,error1
2017,7,9,6:00:00,MID11487,error2
2017,7,9,6:00:00,MID11487,error3
2017,8,4,6:00:00,MID11487,error1
2017,9,7,6:00:00,MID11487,error4
2017,11,6,6:00:00,MID11487,error4
2017,11,21,6:00:00,MID11487,error2
2017,11,21,6:00:00,MID11487,error3
2017,1,8,6:00:00,MID11969,error1
2017,1,8,6:00:00,MID11969,error4
2017,3,24,6:00:00,MID11969,error1
2017,4,8,6:00:00,MID11969,error2
2017,4,8,6:00:00,MID11969,error3
2017,4,13,5:00:00,MID11969,error5
2017,4,20,2:00:00,MID11969,error1
2017,4,23,6:00:00,MID11969,error4
2017,5,23,6:00:00,MID11969,error1
2017,5,23,6:00:00,MID11969,error2
2017,5,23,6:00:00,MID11969,error3
2017,6,27,20:00:00,MID11969,error1
2017,8,14,15:00:00,MID11969,error4
2017,8,21,6:00:00,MID11969,error2
2017,8,21,6:00:00,MID11969,error3
2017,8,21,6:00:00,MID11969,error4
2017,9,12,20:00:00,MID11969,error4
2017,9,20,6:00:00,MID11969,error2
2017,9,20,6:00:00,MID11969,error3
2017,10,19,7:00:00,MID11969,error1
2017,11,19,6:00:00,MID11969,error2
2017,11,19,6:00:00,MID11969,error3
2017,11,19,6:00:00,MID11969,error4
2017,2,12,6:00:00,MID11539,error1
2017,3,23,10:00:00,MID11539,error1
2017,4,5,13:00:00,MID11539,error3
2017,6,19,2:00:00,MID11539,error3
2017,9,11,22:00:00,MID11539,error3
2017,10,10,6:00:00,MID11539,error1
2017,11,2,8:00:00,MID11539,error1
2017,11,23,2:00:00,MID11539,error2
2017,5,22,6:00:00,MID11860,error2
2017,5,22,6:00:00,MID11860,error3
2017,6,6,6:00:00,MID11860,error1
2017,7,21,6:00:00,MID11860,error2
2017,7,21,6:00:00,MID11860,error3
2017,7,22,21:00:00,MID11860,error2
2017,8,20,6:00:00,MID11860,error2
2017,8,20,6:00:00,MID11860,error3
2017,10,19,6:00:00,MID11860,error1
2017,11,18,6:00:00,MID11860,error2
2017,11,18,6:00:00,MID11860,error3
2017,1,26,6:00:00,MID11639,error1
2017,2,2,14:00:00,MID11639,error1
2017,2,10,4:00:00,MID11639,error3
2017,6,10,6:00:00,MID11639,error2
2017,6,10,6:00:00,MID11639,error3
2017,11,6,13:00:00,MID11639,error2
2017,1,8,6:00:00,MID11579,error1
2017,3,9,6:00:00,MID11579,error2
2017,3,9,6:00:00,MID11579,error3
2017,5,23,6:00:00,MID11579,error2
2017,5,23,6:00:00,MID11579,error3
2017,6,10,19:00:00,MID11579,error4
2017,7,1,22:00:00,MID11579,error1
2017,7,22,6:00:00,MID11579,error2
2017,7,22,6:00:00,MID11579,error3
2017,9,20,6:00:00,MID11579,error2
2017,9,20,6:00:00,MID11579,error3
2017,1,7,6:00:00,MID11022,error5
2017,3,23,6:00:00,MID11022,error2
2017,3,23,6:00:00,MID11022,error3
2017,5,7,6:00:00,MID11022,error2
2017,5,7,6:00:00,MID11022,error3
2017,5,22,9:00:00,MID11022,error4
2017,6,6,6:00:00,MID11022,error2
2017,6,6,6:00:00,MID11022,error3
2017,6,6,6:00:00,MID11022,error5
2017,7,6,6:00:00,MID11022,error2
2017,7,6,6:00:00,MID11022,error3
2017,7,21,6:00:00,MID11022,error5
2017,8,5,6:00:00,MID11022,error1
2017,10,19,6:00:00,MID11022,error2
2017,10,19,6:00:00,MID11022,error3
2017,11,3,6:00:00,MID11022,error5
2017,2,10,6:00:00,MID11253,error5
2017,2,25,6:00:00,MID11253,error1
2017,5,23,12:00:00,MID11253,error4
2017,7,10,6:00:00,MID11253,error5
2017,7,17,10:00:00,MID11253,error2
2017,8,24,6:00:00,MID11253,error2
2017,8,24,6:00:00,MID11253,error3
2017,9,23,6:00:00,MID11253,error2
2017,9,23,6:00:00,MID11253,error3
2017,10,8,6:00:00,MID11253,error5
2017,11,22,6:00:00,MID11253,error5
2017,1,29,6:00:00,MID11776,error1
2017,9,11,6:00:00,MID11776,error2
2017,9,11,6:00:00,MID11776,error3
2017,10,11,6:00:00,MID11776,error2
2017,10,11,6:00:00,MID11776,error3
2017,10,13,4:00:00,MID11776,error1
2017,10,20,15:00:00,MID11776,error4
2017,10,26,13:00:00,MID11776,error2
2017,3,6,6:00:00,MID11970,error1
2017,3,6,6:00:00,MID11970,error2
2017,3,6,6:00:00,MID11970,error3
2017,4,3,4:00:00,MID11970,error3
2017,9,17,6:00:00,MID11970,error2
2017,9,17,6:00:00,MID11970,error3
2017,10,22,4:00:00,MID11970,error2
2017,3,26,6:00:00,MID11971,error2
2017,3,26,6:00:00,MID11971,error3
2017,8,12,18:00:00,MID11971,error1
2017,8,23,6:00:00,MID11971,error2
2017,8,23,6:00:00,MID11971,error3
2017,9,10,17:00:00,MID11971,error2
2017,9,22,6:00:00,MID11971,error1
2017,11,6,6:00:00,MID11971,error1
2017,3,13,6:00:00,MID11742,error1
2017,5,10,3:00:00,MID11742,error2
2017,7,31,16:00:00,MID11742,error4
2017,4,5,19:00:00,MID11688,error1
2017,6,30,6:00:00,MID11688,error1
2017,9,3,17:00:00,MID11688,error2
2017,11,27,6:00:00,MID11688,error1
2017,1,9,6:00:00,MID11254,error1
2017,2,13,12:00:00,MID11254,error1
2017,2,23,6:00:00,MID11254,error2
2017,2,23,6:00:00,MID11254,error3
2017,3,25,6:00:00,MID11254,error2
2017,3,25,6:00:00,MID11254,error3
2017,4,24,6:00:00,MID11254,error5
2017,5,18,8:00:00,MID11254,error1
2017,5,21,14:00:00,MID11254,error5
2017,7,8,6:00:00,MID11254,error5
2017,8,7,6:00:00,MID11254,error2
2017,8,7,6:00:00,MID11254,error3
2017,9,11,13:00:00,MID11254,error4
2017,9,21,6:00:00,MID11254,error5
2017,3,10,6:00:00,MID11580,error1
2017,6,1,15:00:00,MID11580,error1
2017,6,10,17:00:00,MID11580,error1
2017,7,7,11:00:00,MID11580,error2
2017,8,17,10:00:00,MID11580,error1
2017,10,21,6:00:00,MID11580,error1
2017,1,2,20:00:00,MID11581,error2
2017,2,17,6:00:00,MID11581,error2
2017,2,17,6:00:00,MID11581,error3
2017,4,3,6:00:00,MID11581,error1
2017,5,24,21:00:00,MID11581,error4
2017,6,2,6:00:00,MID11581,error2
2017,6,2,6:00:00,MID11581,error3
2017,7,17,6:00:00,MID11581,error2
2017,7,17,6:00:00,MID11581,error3
2017,8,31,6:00:00,MID11581,error2
2017,8,31,6:00:00,MID11581,error3
2017,10,2,23:00:00,MID11581,error2
2017,1,29,6:00:00,MID11064,error2
2017,1,29,6:00:00,MID11064,error3
2017,2,28,6:00:00,MID11064,error1
2017,3,30,6:00:00,MID11064,error5
2017,5,14,6:00:00,MID11064,error2
2017,5,14,6:00:00,MID11064,error3
2017,5,29,6:00:00,MID11064,error1
2017,6,13,6:00:00,MID11064,error5
2017,7,14,3:00:00,MID11064,error3
2017,8,12,6:00:00,MID11064,error1
2017,10,11,6:00:00,MID11064,error5
2017,11,10,6:00:00,MID11064,error1
2017,11,29,21:00:00,MID11064,error4
2017,1,14,17:00:00,MID11356,error1
2017,1,31,6:00:00,MID11356,error1
2017,4,1,6:00:00,MID11356,error4
2017,5,31,6:00:00,MID11356,error1
2017,5,31,6:00:00,MID11356,error4
2017,1,16,6:00:00,MID11861,error4
2017,1,31,6:00:00,MID11861,error1
2017,1,31,6:00:00,MID11861,error2
2017,1,31,6:00:00,MID11861,error3
2017,3,2,6:00:00,MID11861,error4
2017,5,31,6:00:00,MID11861,error1
2017,8,14,6:00:00,MID11861,error1
2017,8,25,5:00:00,MID11861,error2
2017,9,13,6:00:00,MID11861,error4
2017,9,28,6:00:00,MID11861,error2
2017,9,28,6:00:00,MID11861,error3
2017,10,28,6:00:00,MID11861,error4
2017,1,8,18:00:00,MID11401,error2
2017,1,23,6:00:00,MID11401,error4
2017,2,19,9:00:00,MID11401,error4
2017,2,22,6:00:00,MID11401,error2
2017,2,22,6:00:00,MID11401,error3
2017,3,9,20:00:00,MID11401,error2
2017,5,8,6:00:00,MID11401,error4
2017,6,14,18:00:00,MID11401,error1
2017,7,7,6:00:00,MID11401,error4
2017,8,21,6:00:00,MID11401,error4
2017,9,30,19:00:00,MID11401,error3
2017,11,4,6:00:00,MID11401,error2
2017,11,4,6:00:00,MID11401,error3
2017,1,15,6:00:00,MID11488,error4
2017,3,16,6:00:00,MID11488,error4
2017,4,15,6:00:00,MID11488,error2
2017,4,15,6:00:00,MID11488,error3
2017,4,30,6:00:00,MID11488,error4
2017,5,30,6:00:00,MID11488,error2
2017,5,30,6:00:00,MID11488,error3
2017,6,29,6:00:00,MID11488,error4
2017,8,28,6:00:00,MID11488,error2
2017,8,28,6:00:00,MID11488,error3
2017,9,12,6:00:00,MID11488,error4
2017,10,27,6:00:00,MID11488,error4
2017,1,16,6:00:00,MID11156,error4
2017,2,15,6:00:00,MID11156,error1
2017,3,2,6:00:00,MID11156,error4
2017,4,1,6:00:00,MID11156,error2
2017,4,1,6:00:00,MID11156,error3
2017,5,16,6:00:00,MID11156,error5
2017,6,15,6:00:00,MID11156,error4
2017,6,24,9:00:00,MID11156,error5
2017,7,21,21:00:00,MID11156,error4
2017,9,28,6:00:00,MID11156,error5
2017,11,27,6:00:00,MID11156,error4
2017,1,30,6:00:00,MID11204,error2
2017,1,30,6:00:00,MID11204,error3
2017,4,11,12:00:00,MID11204,error1
2017,5,15,6:00:00,MID11204,error5
2017,6,29,6:00:00,MID11204,error5
2017,7,14,6:00:00,MID11204,error2
2017,7,14,6:00:00,MID11204,error3
2017,9,27,6:00:00,MID11204,error5
2017,10,27,6:00:00,MID11204,error2
2017,10,27,6:00:00,MID11204,error3
2017,11,27,13:00:00,MID11204,error1
2017,2,5,6:00:00,MID11540,error2
2017,2,5,6:00:00,MID11540,error3
2017,2,6,12:00:00,MID11540,error3
2017,2,20,6:00:00,MID11540,error1
2017,3,22,6:00:00,MID11540,error2
2017,3,22,6:00:00,MID11540,error3
2017,4,21,6:00:00,MID11540,error2
2017,4,21,6:00:00,MID11540,error3
2017,5,6,6:00:00,MID11540,error1
2017,6,20,6:00:00,MID11540,error2
2017,6,20,6:00:00,MID11540,error3
2017,9,18,6:00:00,MID11540,error1
2017,11,2,6:00:00,MID11540,error1
2017,2,1,15:00:00,MID11402,error3
2017,3,1,6:00:00,MID11402,error2
2017,3,1,6:00:00,MID11402,error3
2017,3,31,6:00:00,MID11402,error2
2017,3,31,6:00:00,MID11402,error3
2017,4,15,6:00:00,MID11402,error1
2017,6,14,6:00:00,MID11402,error1
2017,7,29,6:00:00,MID11402,error2
2017,7,29,6:00:00,MID11402,error3
2017,11,11,6:00:00,MID11402,error1
2017,4,5,18:00:00,MID11640,error4
2017,4,15,6:00:00,MID11640,error1
2017,4,25,22:00:00,MID11640,error2
2017,6,6,19:00:00,MID11640,error3
2017,6,29,6:00:00,MID11640,error1
2017,7,29,6:00:00,MID11640,error2
2017,7,29,6:00:00,MID11640,error3
2017,9,22,10:00:00,MID11640,error4
2017,10,27,6:00:00,MID11640,error2
2017,10,27,6:00:00,MID11640,error3
2017,2,1,6:00:00,MID11582,error2
2017,2,1,6:00:00,MID11582,error3
2017,3,3,6:00:00,MID11582,error2
2017,3,3,6:00:00,MID11582,error3
2017,4,29,23:00:00,MID11582,error1
2017,7,1,6:00:00,MID11582,error2
2017,7,1,6:00:00,MID11582,error3
2017,7,3,12:00:00,MID11582,error3
2017,11,13,6:00:00,MID11582,error2
2017,11,13,6:00:00,MID11582,error3
2017,11,20,12:00:00,MID11582,error4
2017,1,7,6:00:00,MID11112,error5
2017,3,23,6:00:00,MID11112,error2
2017,3,23,6:00:00,MID11112,error3
2017,7,6,6:00:00,MID11112,error2
2017,7,6,6:00:00,MID11112,error3
2017,7,24,2:00:00,MID11112,error4
2017,8,5,6:00:00,MID11112,error5
2017,10,19,6:00:00,MID11112,error5
2017,1,22,9:00:00,MID11311,error2
2017,2,11,6:00:00,MID11311,error2
2017,2,11,6:00:00,MID11311,error3
2017,2,11,6:00:00,MID11311,error5
2017,2,13,0:00:00,MID11311,error2
2017,3,13,6:00:00,MID11311,error2
2017,3,13,6:00:00,MID11311,error3
2017,3,20,17:00:00,MID11311,error1
2017,4,12,6:00:00,MID11311,error5
2017,5,12,6:00:00,MID11311,error2
2017,5,12,6:00:00,MID11311,error3
2017,5,27,14:00:00,MID11311,error2
2017,6,11,6:00:00,MID11311,error1
2017,7,11,6:00:00,MID11311,error5
2017,9,24,6:00:00,MID11311,error2
2017,9,24,6:00:00,MID11311,error3
2017,11,8,6:00:00,MID11311,error1
2017,1,20,6:00:00,MID11023,error4
2017,2,4,6:00:00,MID11023,error5
2017,2,10,17:00:00,MID11023,error1
2017,3,6,6:00:00,MID11023,error2
2017,3,6,6:00:00,MID11023,error3
2017,6,4,6:00:00,MID11023,error5
2017,7,19,6:00:00,MID11023,error4
2017,8,18,6:00:00,MID11023,error1
2017,9,2,6:00:00,MID11023,error2
2017,9,2,6:00:00,MID11023,error3
2017,10,2,6:00:00,MID11023,error5
2017,10,17,6:00:00,MID11023,error2
2017,10,17,6:00:00,MID11023,error3
2017,1,24,6:00:00,MID11972,error2
2017,1,24,6:00:00,MID11972,error3
2017,3,10,6:00:00,MID11972,error4
2017,5,9,6:00:00,MID11972,error2
2017,5,9,6:00:00,MID11972,error3
2017,5,24,6:00:00,MID11972,error4
2017,6,23,6:00:00,MID11972,error2
2017,6,23,6:00:00,MID11972,error3
2017,7,8,6:00:00,MID11972,error4
2017,7,23,6:00:00,MID11972,error2
2017,7,23,6:00:00,MID11972,error3
2017,10,21,6:00:00,MID11972,error1
2017,11,12,19:00:00,MID11972,error2
2017,11,20,6:00:00,MID11972,error4
2017,1,29,14:00:00,MID11403,error3
2017,4,18,17:00:00,MID11403,error1
2017,10,30,6:00:00,MID11403,error2
2017,10,30,6:00:00,MID11403,error3
2017,11,13,13:00:00,MID11403,error4
2017,11,14,6:00:00,MID11403,error1
2017,11,29,6:00:00,MID11403,error2
2017,11,29,6:00:00,MID11403,error3
2017,2,17,4:00:00,MID11973,error3
2017,6,24,19:00:00,MID11973,error2
2017,8,20,10:00:00,MID11973,error1
2017,9,8,6:00:00,MID11973,error1
2017,9,27,6:00:00,MID11973,error2
2017,9,27,6:00:00,MID11973,error3
2017,2,14,6:00:00,MID11489,error1
2017,2,14,6:00:00,MID11489,error2
2017,2,14,6:00:00,MID11489,error3
2017,3,31,21:00:00,MID11489,error5
2017,4,30,6:00:00,MID11489,error2
2017,4,30,6:00:00,MID11489,error3
2017,5,30,6:00:00,MID11489,error2
2017,5,30,6:00:00,MID11489,error3
2017,7,14,6:00:00,MID11489,error1
2017,7,27,23:00:00,MID11489,error1
2017,7,29,6:00:00,MID11489,error2
2017,7,29,6:00:00,MID11489,error3
2017,9,7,13:00:00,MID11489,error3
2017,9,14,6:00:00,MID11489,error1
2017,10,12,6:00:00,MID11489,error2
2017,10,12,6:00:00,MID11489,error3
2017,1,5,6:00:00,MID11438,error2
2017,1,5,6:00:00,MID11438,error3
2017,2,19,6:00:00,MID11438,error1
2017,2,20,19:00:00,MID11438,error4
2017,7,29,12:00:00,MID11438,error1
2017,7,29,15:00:00,MID11438,error1
2017,8,18,6:00:00,MID11438,error1
2017,11,16,6:00:00,MID11438,error2
2017,11,16,6:00:00,MID11438,error3
2017,4,10,6:00:00,MID11743,error1
2017,4,25,6:00:00,MID11743,error2
2017,4,25,6:00:00,MID11743,error3
2017,6,9,6:00:00,MID11743,error1
2017,7,5,0:00:00,MID11743,error3
2017,8,14,8:00:00,MID11743,error4
2017,9,22,6:00:00,MID11743,error1
2017,9,22,6:00:00,MID11743,error2
2017,9,22,6:00:00,MID11743,error3
2017,2,17,6:00:00,MID11113,error1
2017,3,4,6:00:00,MID11113,error2
2017,3,4,6:00:00,MID11113,error3
2017,3,4,6:00:00,MID11113,error5
2017,4,18,6:00:00,MID11113,error5
2017,6,2,6:00:00,MID11113,error1
2017,7,2,6:00:00,MID11113,error2
2017,7,2,6:00:00,MID11113,error3
2017,7,22,11:00:00,MID11113,error3
2017,9,7,15:00:00,MID11113,error2
2017,10,2,10:00:00,MID11113,error4
2017,10,15,6:00:00,MID11113,error5
2017,11,29,6:00:00,MID11113,error2
2017,11,29,6:00:00,MID11113,error3
2017,1,14,6:00:00,MID11490,error2
2017,1,14,6:00:00,MID11490,error3
2017,2,13,6:00:00,MID11490,error4
2017,4,29,6:00:00,MID11490,error4
2017,5,14,6:00:00,MID11490,error1
2017,5,29,6:00:00,MID11490,error2
2017,5,29,6:00:00,MID11490,error3
2017,6,13,6:00:00,MID11490,error4
2017,7,8,11:00:00,MID11490,error3
2017,8,10,21:00:00,MID11490,error5
2017,8,12,6:00:00,MID11490,error1
2017,8,12,6:00:00,MID11490,error4
2017,11,25,6:00:00,MID11490,error4
2017,1,29,6:00:00,MID11541,error4
2017,2,2,14:00:00,MID11541,error1
2017,2,28,6:00:00,MID11541,error1
2017,4,14,6:00:00,MID11541,error1
2017,5,14,6:00:00,MID11541,error4
2017,6,28,6:00:00,MID11541,error4
2017,9,11,6:00:00,MID11541,error1
2017,10,11,6:00:00,MID11541,error2
2017,10,11,6:00:00,MID11541,error3
2017,11,10,6:00:00,MID11541,error4
2017,1,7,22:00:00,MID11641,error1
2017,4,21,6:00:00,MID11641,error1
2017,5,6,6:00:00,MID11641,error2
2017,5,6,6:00:00,MID11641,error3
2017,6,7,17:00:00,MID11641,error2
2017,7,20,6:00:00,MID11641,error2
2017,7,20,6:00:00,MID11641,error3
2017,9,18,6:00:00,MID11641,error2
2017,9,18,6:00:00,MID11641,error3
2017,10,18,6:00:00,MID11641,error1
2017,10,24,12:00:00,MID11641,error3
2017,11,9,9:00:00,MID11641,error4
2017,3,8,6:00:00,MID11357,error1
2017,5,1,16:00:00,MID11357,error2
2017,5,7,6:00:00,MID11357,error2
2017,5,7,6:00:00,MID11357,error3
2017,8,5,6:00:00,MID11357,error1
2017,1,14,6:00:00,MID11114,error1
2017,1,14,6:00:00,MID11114,error2
2017,1,14,6:00:00,MID11114,error3
2017,1,29,6:00:00,MID11114,error5
2017,2,13,6:00:00,MID11114,error4
2017,2,20,7:00:00,MID11114,error4
2017,2,28,6:00:00,MID11114,error2
2017,2,28,6:00:00,MID11114,error3
2017,3,30,6:00:00,MID11114,error1
2017,3,30,6:00:00,MID11114,error5
2017,4,29,6:00:00,MID11114,error2
2017,4,29,6:00:00,MID11114,error3
2017,5,14,6:00:00,MID11114,error5
2017,6,13,6:00:00,MID11114,error2
2017,6,13,6:00:00,MID11114,error3
2017,6,13,6:00:00,MID11114,error4
2017,7,13,6:00:00,MID11114,error2
2017,7,13,6:00:00,MID11114,error3
2017,7,19,7:00:00,MID11114,error4
2017,8,27,6:00:00,MID11114,error5
2017,10,11,6:00:00,MID11114,error4
2017,11,10,6:00:00,MID11114,error5
2017,1,13,18:00:00,MID11065,error1
2017,1,29,6:00:00,MID11065,error5
2017,6,13,6:00:00,MID11065,error2
2017,6,13,6:00:00,MID11065,error3
2017,6,28,6:00:00,MID11065,error1
2017,11,25,6:00:00,MID11065,error2
2017,11,25,6:00:00,MID11065,error3
2017,1,15,6:00:00,MID11744,error2
2017,1,15,6:00:00,MID11744,error3
2017,3,1,6:00:00,MID11744,error1
2017,3,31,6:00:00,MID11744,error2
2017,3,31,6:00:00,MID11744,error3
2017,5,15,6:00:00,MID11744,error1
2017,9,12,6:00:00,MID11744,error2
2017,9,12,6:00:00,MID11744,error3
2017,11,26,14:00:00,MID11744,error4
2017,1,22,6:00:00,MID11689,error1
2017,1,26,9:00:00,MID11689,error1
2017,3,23,6:00:00,MID11689,error1
2017,5,22,6:00:00,MID11689,error1
2017,7,6,1:00:00,MID11689,error3
2017,11,18,6:00:00,MID11689,error2
2017,11,18,6:00:00,MID11689,error3
2017,1,2,6:00:00,MID11777,error2
2017,1,2,6:00:00,MID11777,error3
